,s_id,char_id,text,conventionality,metaphor,pos,relation,rel_id,s_text,doc_id,url,gen_version,compound,complex
76,11-24,1372-1380,Gebieten,O,O,NN,_,_,"Im vorliegenden Fall bemängelte der BGH, dass Hessen weder die betroffenen Gebiete genau beschrieben noch ausreichend erläutert habe, wieso in diesen Gebieten eine Wohnungsnotlage herrsche.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
77,11-26.1,1386-1394,Wohnungs,O,O,NN,_,_,"Im vorliegenden Fall bemängelte der BGH, dass Hessen weder die betroffenen Gebiete genau beschrieben noch ausreichend erläutert habe, wieso in diesen Gebieten eine Wohnungsnotlage herrsche.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,True,0
78,11-26.2,1394-1401,notlage,O,O,NN,_,_,"Im vorliegenden Fall bemängelte der BGH, dass Hessen weder die betroffenen Gebiete genau beschrieben noch ausreichend erläutert habe, wieso in diesen Gebieten eine Wohnungsnotlage herrsche.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,True,0
79,11-27,1402-1410,herrsche,KON,MRW,VVFIN,_,_,"Im vorliegenden Fall bemängelte der BGH, dass Hessen weder die betroffenen Gebiete genau beschrieben noch ausreichend erläutert habe, wieso in diesen Gebieten eine Wohnungsnotlage herrsche.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
80,12-3,1418-1427,allgemein,O,O,ADJD,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
81,12-4,1428-1437,gehaltene,KON,MRW,ADJA,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
82,12-5,1438-1448,Begründung,O,O,NN,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
83,12-8,1459-1470,ausreichend,O,O,ADJD,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
84,12-13,1480-1491,Vorsitzende,O,O,ADJA,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
85,12-14,1492-1499,Richter,O,O,NN,_,_,"„Eine allgemein gehaltene Begründung ist nicht ausreichend,“ so der Vorsitzende Richter.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
86,13-4,1512-1520,konkrete,O,O,ADJA,_,_,"„Es müssen konkrete, nachvollziehbare Daten und Fakten geliefert werden.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
87,13-6,1522-1538,nachvollziehbare,O,O,ADJA,_,_,"„Es müssen konkrete, nachvollziehbare Daten und Fakten geliefert werden.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
88,13-7,1539-1544,Daten,O,O,NN,_,_,"„Es müssen konkrete, nachvollziehbare Daten und Fakten geliefert werden.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
89,13-9,1549-1555,Fakten,O,O,NN,_,_,"„Es müssen konkrete, nachvollziehbare Daten und Fakten geliefert werden.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
90,13-10,1556-1565,geliefert,KON,MRW,VVPP,_,_,"„Es müssen konkrete, nachvollziehbare Daten und Fakten geliefert werden.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
91,14-3,1579-1588,hessische,O,O,ADJA,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
92,14-4,1589-1604,Landesregierung,O,O,NN,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
93,14-5,1605-1611,zeigte,KON,MRW,VVFIN,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
94,14-7,1617-1627,enttäuscht,O,O,VVPP,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
95,14-10,1636-1642,Urteil,O,O,NN,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
96,14-12,"[1644-1652, 1660-1662]","[kündigte, an]",O,O,"[VVFIN, PTKVZ]",_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
97,14-17,1668-1678,Regelungen,O,O,NN,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
98,14-19,1683-1698,Mietpreisbremse,O,O,NN,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
99,14-20,1699-1715,schnellstmöglich,O,O,ADJD,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
100,14-21,1716-1727,nachbessern,O,O,VVINF,_,_,"“Die hessische Landesregierung zeigte sich enttäuscht von dem Urteil, kündigte jedoch an, die Regelungen zur Mietpreisbremse schnellstmöglich nachbessern zu wollen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
101,15-3,1744-1750,nehmen,O,DFMA,VVFIN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
102,15-5,1755-1761,Urteil,O,O,NN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
103,15-6,1762-1767,ernst,O,O,ADJD,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
104,15-10,1783-1799,Rechtsverordnung,O,O,NN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
105,15-13,1817-1830,Anforderungen,O,O,NN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
106,15-16,1839-1851,überarbeiten,O,O,VVINF,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
107,15-19,1854-1862,erklärte,O,O,VVFIN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
108,15-21,1867-1876,hessische,O,O,ADJA,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
109,15-22,1877-1891,Justizminister,O,O,NN,_,_,"„Wir nehmen das Urteil ernst und werden die Rechtsverordnung entsprechend den Anforderungen des BGH überarbeiten,“ erklärte der hessische Justizminister.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
110,16-2,1897-1903,Urteil,O,O,NN,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
111,16-5,1913-1925,Auswirkungen,O,O,NN,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
112,16-7,1930-1936,andere,O,O,ADJA,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
113,16-8,1937-1949,Bundesländer,O,O,NN,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
114,16-11,1955-1963,ähnliche,O,O,ADJA,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
115,16-12,1964-1974,Regelungen,O,O,NN,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
116,16-13,1975-1984,getroffen,O,O,VVPP,_,_,"Das Urteil hat auch Auswirkungen auf andere Bundesländer, die ähnliche Regelungen getroffen haben.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
117,17-5,2017-2026,gefordert,O,O,VVPP,_,_,"Diese sind nun ebenfalls gefordert, ihre Verordnungen und deren Begründungen zu überprüfen und gegebenenfalls anzupassen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
118,17-8,2033-2045,Verordnungen,O,O,NN,_,_,"Diese sind nun ebenfalls gefordert, ihre Verordnungen und deren Begründungen zu überprüfen und gegebenenfalls anzupassen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
119,17-11,2056-2068,Begründungen,O,O,NN,_,_,"Diese sind nun ebenfalls gefordert, ihre Verordnungen und deren Begründungen zu überprüfen und gegebenenfalls anzupassen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
120,17-13,2072-2082,überprüfen,O,O,VVINF,_,_,"Diese sind nun ebenfalls gefordert, ihre Verordnungen und deren Begründungen zu überprüfen und gegebenenfalls anzupassen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
121,17-16,2102-2112,anzupassen,O,O,VVIZU,_,_,"Diese sind nun ebenfalls gefordert, ihre Verordnungen und deren Begründungen zu überprüfen und gegebenenfalls anzupassen.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
122,18-1.1,2114-2126,Mieterschutz,O,O,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,True,0
123,18-1.2,2126-2134,verbände,O,O,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,True,0
124,18-2,2135-2145,befürchten,O,O,VVFIN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
125,18-5,2155-2160,Welle,KON,MRW,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
126,18-7,2165-2171,Klagen,O,O,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
127,18-10,2182-2197,Mietpreisbremse,O,O,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
128,18-12,2201-2208,anderen,O,O,ADJA,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
129,18-13,2209-2222,Bundesländern,O,O,NN,_,_,Mieterschutzverbände befürchten nun eine Welle von Klagen gegen die Mietpreisbremse in anderen Bundesländern.,8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
130,19-1,2224-2233,Vermieter,O,O,NN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
131,19-3,2243-2248,sehen,KON,MRW,VVFIN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
132,19-7,2263-2271,Position,KON,MRW,NN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
133,19-8,2272-2280,gestärkt,KON,MRW,VVPP,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
134,19-10,2285-2291,hoffen,O,O,VVFIN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
135,19-12,2296-2303,weitere,O,O,ADJA,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
136,19-13,2304-2311,Urteile,O,O,NN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
137,19-17,2321-2336,Mietpreisbremse,O,O,NN,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
138,19-19,2345-2352,stellen,O,DFMA,VVINF,_,_,"Vermieter hingegen sehen sich in ihrer Position gestärkt und hoffen auf weitere Urteile, die die Mietpreisbremse infrage stellen könnten.",8cbb5f5f-b23f-4002-86fb-8ed5884b7b2b,https://www.sueddeutsche.de/politik/urteil-bgh-kippt-mietverordnung-1.4553310_1a,gpt4o,False,0
139,1-2,5-11,langen,KON,MRW,ADJA,_,_,Nach langen Verhandlungen haben die Türkei und die USA am Donnerstag eine Waffenruhe für Nordsyrien vereinbart.,6490d002-ae49-48b3-8945-57c12b2e5d6b,https://www.sueddeutsche.de/politik/kurdengebiete-tuerkei-und-usa-einigen-sich-auf-waffenruhe-in-nordsyrien-1.4645866_1a,gpt3-5,False,0
140,1-3,12-25,Verhandlungen,O,O,NN,_,_,Nach langen Verhandlungen haben die Türkei und die USA am Donnerstag eine Waffenruhe für Nordsyrien vereinbart.,6490d002-ae49-48b3-8945-57c12b2e5d6b,https://www.sueddeutsche.de/politik/kurdengebiete-tuerkei-und-usa-einigen-sich-auf-waffenruhe-in-nordsyrien-1.4645866_1a,gpt3-5,False,0
141,1-11,58-68,Donnerstag,O,O,NN,_,_,Nach langen Verhandlungen haben die Türkei und die USA am Donnerstag eine Waffenruhe für Nordsyrien vereinbart.,6490d002-ae49-48b3-8945-57c12b2e5d6b,https://www.sueddeutsche.de/politik/kurdengebiete-tuerkei-und-usa-einigen-sich-auf-waffenruhe-in-nordsyrien-1.4645866_1a,gpt3-5,False,0
142,1-13,74-84,Waffenruhe,O,O,NN,_,_,Nach langen Verhandlungen haben die Türkei und die USA am Donnerstag eine Waffenruhe für Nordsyrien vereinbart.,6490d002-ae49-48b3-8945-57c12b2e5d6b,https://www.sueddeutsche.de/politik/kurdengebiete-tuerkei-und-usa-einigen-sich-auf-waffenruhe-in-nordsyrien-1.4645866_1a,gpt3-5,False,0
143,1-16,100-110,vereinbart,O,O,VVPP,_,_,Nach langen Verhandlungen haben die Türkei und die USA am Donnerstag eine Waffenruhe für Nordsyrien vereinbart.,6490d002-ae49-48b3-8945-57c12b2e5d6b,https://www.sueddeutsche.de/politik/kurdengebiete-tuerkei-und-usa-einigen-sich-auf-waffenruhe-in-nordsyrien-1.4645866_1a,gpt3-5,False,0
